0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
"[60.1, 96.60000000000001, 161.9, 281.3, 501.2, 596.3000000000001, 705.8, 745.2, 861.0, 968.8]","[141.8, 219.7, 246.7, 274.90000000000003, 349.6, 602.2, 914.4]","[67.7, 286.7, 464.7, 524.8000000000001, 675.3, 973.9000000000001]","[183.5, 316.0, 423.00000000000006, 621.8, 873.4000000000001, 954.0]","[71.8, 205.3, 385.09999999999997, 467.6, 521.9, 920.8000000000001]","[125.0, 339.5, 614.4000000000001, 809.8000000000001, 868.7, 967.3000000000001]","[55.5, 201.8, 339.0, 433.5, 706.8, 795.0, 982.9]","[198.0, 302.0, 518.8000000000001, 629.4000000000001, 868.0, 904.9]","[196.20000000000002, 338.8, 431.20000000000005, 465.3, 712.2, 960.8000000000001]","[146.9, 237.4, 394.6, 446.70000000000005, 935.3]","[222.5, 404.5, 466.40000000000003, 676.7, 734.7, 775.8000000000001, 864.2]","[49.7, 306.6, 383.3, 490.1, 547.1, 600.3000000000001, 835.9000000000001, 895.3000000000001]","[50.4, 252.70000000000002, 396.3, 448.3, 772.0, 989.6]","[73.2, 151.0, 282.8, 516.8000000000001, 638.4000000000001, 756.3000000000001, 913.2]","[68.4, 182.2, 905.5000000000001, 949.8000000000001]","[170.0, 300.2, 341.90000000000003, 426.4, 785.7, 841.8]","[96.0, 366.9, 545.3, 606.5, 643.7, 750.7, 803.0, 876.3000000000001, 918.0]","[227.10000000000002, 459.90000000000003, 501.50000000000006, 559.6999999999999, 776.6, 950.0]","[229.6, 313.09999999999997, 504.29999999999995, 549.1, 884.4000000000001, 935.9000000000001]","[342.7, 405.6, 544.8000000000001, 899.8000000000001]","[145.3, 269.5, 347.2, 469.8, 542.1, 711.1, 972.9000000000001]","[54.900000000000006, 205.20000000000002, 370.5, 542.1, 595.7, 722.7, 798.5, 842.5, 938.3]","[218.0, 310.0, 550.6, 691.2, 725.8, 861.2, 981.5]","[591.4, 694.0, 794.9000000000001]","[71.2, 285.3, 341.40000000000003, 558.3, 690.8000000000001, 829.6999999999999]","[107.5, 536.5, 662.2, 712.5, 861.2, 925.0, 967.4]","[157.29999999999998, 364.0, 448.40000000000003, 553.4, 600.7, 773.9, 848.4]","[109.4, 175.4, 226.0, 295.8, 410.6, 781.6, 907.3, 963.9000000000001]","[296.9, 822.6, 912.6]","[92.2, 148.3, 937.2, 971.8]","[131.20000000000002, 421.8, 647.6, 910.9]","[148.9, 260.09999999999997, 434.0, 625.1999999999999, 797.4, 872.9]"
