0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
"[58.800000000000004, 236.1, 448.20000000000005, 489.8, 612.6, 723.8]","[56.699999999999996, 131.20000000000002, 447.3, 589.5, 683.5, 735.9]","[105.50000000000001, 252.0, 283.5, 597.8, 889.1999999999999]","[80.10000000000001, 162.6, 469.2, 567.8000000000001, 966.5]","[87.6, 143.8, 192.29999999999998, 336.40000000000003, 464.5, 560.4, 628.3000000000001, 681.8000000000001, 794.9000000000001, 861.4000000000001]","[190.79999999999998, 240.3, 553.1, 793.3, 880.6]","[226.9, 303.20000000000005, 531.6, 621.1, 672.9000000000001, 811.4, 982.9]","[356.9, 491.3, 547.0, 600.8, 732.5, 920.7]","[75.9, 188.9, 246.7, 340.40000000000003, 391.90000000000003, 469.1, 652.1, 875.3000000000001, 938.1]","[108.2, 340.1, 498.4, 556.5, 662.5]","[246.3, 493.50000000000006, 624.4000000000001, 755.3000000000001]","[535.1, 619.3000000000001, 684.4, 755.5, 787.9, 830.8000000000001, 876.6, 979.1]","[237.70000000000002, 336.1, 463.6, 564.3000000000001, 695.4, 880.5, 990.4000000000001]","[161.60000000000002, 207.70000000000002, 441.8, 594.7, 692.6, 761.0, 942.1]","[63.5, 199.9, 356.2, 489.6]","[158.4, 229.70000000000002, 298.5, 438.8, 473.3, 499.5, 657.3, 736.5, 871.1]","[94.30000000000001, 193.5, 329.6, 417.6, 626.7, 746.8, 810.1, 850.6]","[276.3, 606.6, 720.0000000000001, 776.1, 962.9000000000001]","[72.7, 230.9, 386.3, 488.2, 569.1, 837.5]","[89.3, 172.5, 428.4, 544.7, 593.8, 692.5, 778.0]","[63.2, 112.89999999999999, 158.0, 251.6, 275.1, 357.6, 807.7, 896.8000000000001, 937.0]","[47.1, 328.90000000000003, 384.3, 669.4, 934.0]","[70.5, 398.0, 608.3000000000001, 905.4000000000001]","[568.6999999999999, 906.7, 946.4]","[127.60000000000002, 303.4, 436.5, 503.0, 918.1, 947.8000000000001, 977.5]","[71.3, 176.3, 298.2, 354.9, 658.6, 852.1, 943.5, 981.0000000000001]","[226.29999999999998, 399.7, 589.6, 627.1, 696.4]","[124.0, 205.8, 276.3, 426.4, 558.1, 910.9]","[178.4, 237.8, 298.0, 636.3, 696.4, 780.9]","[42.9, 282.40000000000003, 321.8, 690.9000000000001]","[203.0, 728.7, 802.8000000000001]","[554.5, 705.8, 740.7, 989.8]"
